Wall time,Step,Value
1701824066.9054568,49,2.3160386085510254
1701824068.0728126,99,1.9701313972473145
1701824069.1888385,149,1.6505014896392822
1701824074.6055732,199,1.455847144126892
1701824075.7368453,249,1.695178747177124
1701824076.9139333,299,1.307149052619934
1701824082.2818048,349,1.3220653533935547
1701824083.3916647,399,1.1997599601745605
1701824084.594089,449,0.8840463757514954
1701824090.117546,499,1.0098750591278076
1701824091.2616246,549,0.6649362444877625
1701824092.4078796,599,0.823038637638092
1701824097.8101292,649,0.5877543687820435
1701824099.0104444,699,0.5942864418029785
1701824100.1391015,749,0.34283140301704407
1701824105.5893726,799,0.38966572284698486
1701824106.7882571,849,0.36683616042137146
1701824107.9323509,899,0.36860784888267517
1701824113.3289099,949,0.5976995825767517
1701824114.5018635,999,0.3565894067287445
1701824115.6598477,1049,0.4335187077522278
1701824121.0229902,1099,0.4173559844493866
1701824122.2286854,1149,0.2966444492340088
1701824123.3460903,1199,0.4215291440486908
1701824124.4680629,1249,0.21675530076026917
1701824129.838199,1299,0.40958496928215027
1701824130.988738,1349,0.2833774983882904
1701824132.133971,1399,0.19261682033538818
1701824137.5236738,1449,0.2617015540599823
1701824138.647958,1499,0.29949623346328735
1701824139.8047867,1549,0.23368996381759644
