Wall time,Step,Value
1701745436.445976,49,2.1399312019348145
1701745438.8825057,99,1.2432376146316528
1701745441.7388718,149,1.1607900857925415
1701745444.111829,199,0.7503767013549805
1701745446.5550773,249,0.5045824646949768
1701745449.1132226,299,0.48753589391708374
1701745451.6418717,349,0.43702298402786255
1701745454.1185555,399,0.2322646826505661
1701745456.5828414,449,0.23279522359371185
1701745459.163659,499,0.09918872267007828
1701745461.6558342,549,0.2684469223022461
1701745464.5479314,599,0.07246830314397812
1701745467.2251916,649,0.09139788150787354
1701745469.9313655,699,0.06163380667567253
1701745472.5469625,749,0.09451310336589813
1701745475.246006,799,0.19285564124584198
1701745477.721738,849,0.24918992817401886
1701745480.3345873,899,0.11651024967432022
1701745491.7953615,949,0.08091011643409729
1701745494.3013427,999,0.1411883682012558
1701745497.0330186,1049,0.06987250596284866
1701745499.4281716,1099,0.09873618930578232
1701745502.1420798,1149,0.08834654837846756
1701745504.560894,1199,0.09188604354858398
1701745507.5047073,1249,0.16566915810108185
1701745509.8971035,1299,0.08439084142446518
1701745512.3973103,1349,0.04523086920380592
1701745514.7904003,1399,0.04123084992170334
1701745517.1213129,1449,0.05210380256175995
1701745519.76453,1499,0.1305365264415741
1701745522.3390136,1549,0.08434813469648361
1701745525.0264258,1599,0.11095791310071945
1701745527.8614125,1649,0.15324057638645172
1701745530.3115451,1699,0.07919297367334366
1701745532.841296,1749,0.03569589927792549
1701745535.362977,1799,0.1993454247713089
1701745537.7765176,1849,0.028579697012901306
1701745548.8117883,1899,0.014532763510942459
1701745551.1831853,1949,0.08728712052106857
1701745553.7925293,1999,0.08653563261032104
1701745556.3655043,2049,0.17655791342258453
1701745558.9061122,2099,0.08822905272245407
1701745561.5334723,2149,0.07886897772550583
1701745563.9740677,2199,0.05989959463477135
1701745566.688139,2249,0.1238810271024704
1701745569.3001802,2299,0.031836144626140594
1701745571.8724093,2349,0.01969526894390583
1701745574.5143833,2399,0.02226904220879078
1701745576.8547919,2449,0.10354612022638321
1701745579.2665422,2499,0.03219113498926163
1701745581.864922,2549,0.03810371086001396
1701745584.3912632,2599,0.050401896238327026
1701745586.9041107,2649,0.0788818970322609
1701745589.481382,2699,0.029217693954706192
1701745592.0389838,2749,0.10647609829902649
1701745594.5401478,2799,0.07453244924545288
1701745606.0686488,2849,0.03295668959617615
1701745608.454306,2899,0.03500675782561302
1701745610.9642744,2949,0.020793410018086433
1701745613.43024,2999,0.25713327527046204
1701745616.0828853,3049,0.03344995900988579
1701745618.7788575,3099,0.03688829019665718
1701745621.2877138,3149,0.01526221539825201
1701745623.9746513,3199,0.0373942069709301
1701745626.477855,3249,0.03129177168011665
1701745629.1230352,3299,0.07143540680408478
1701745631.6011815,3349,0.020863600075244904
1701745633.9284437,3399,0.09277860075235367
1701745636.5794883,3449,0.057376131415367126
1701745639.2100477,3499,0.05250068008899689
1701745641.5920742,3549,0.015001855790615082
1701745644.1384578,3599,0.06346780806779861
1701745646.855309,3649,0.08381620794534683
1701745649.4153383,3699,0.020191404968500137
1701745652.0152152,3749,0.03506726399064064
1701745663.033918,3799,0.0365724042057991
1701745665.8613908,3849,0.0364701934158802
1701745668.2535698,3899,0.12331701815128326
1701745670.678351,3949,0.02751641348004341
1701745673.148028,3999,0.07182877510786057
1701745675.3863444,4049,0.007780787069350481
1701745677.7069185,4099,0.18285024166107178
1701745680.489182,4149,0.06332823634147644
1701745682.956058,4199,0.03401521220803261
1701745685.492858,4249,0.08503878861665726
1701745688.0798764,4299,0.008394936099648476
1701745690.4522755,4349,0.1253410279750824
1701745693.0012739,4399,0.06122715026140213
1701745695.364716,4449,0.016411682590842247
1701745697.8045478,4499,0.0635230615735054
1701745700.5621963,4549,0.029745521023869514
1701745703.0623567,4599,0.11103059351444244
1701745705.6609812,4649,0.010785037651658058
1701745716.6626303,4699,0.02178693749010563
1701745718.8903148,4749,0.002592343371361494
1701745721.31064,4799,0.05359192565083504
1701745723.747877,4849,0.008574339561164379
1701745726.2074134,4899,0.029424386098980904
1701745728.691682,4949,0.0438903346657753
1701745731.0884438,4999,0.016121480613946915
1701745733.344207,5049,0.03396318107843399
1701745735.771935,5099,0.014655175618827343
1701745738.3297954,5149,0.028818577527999878
1701745740.75108,5199,0.033463116735219955
1701745743.2202377,5249,0.09468616545200348
1701745745.5924187,5299,0.03994578495621681
1701745748.3487043,5349,0.02136165276169777
1701745750.8674207,5399,0.09610024094581604
