Wall time,Step,Value
1701744850.968127,49,2.0727379322052
1701744853.6773708,99,1.153610348701477
1701744856.3852592,149,0.8703098893165588
1701744858.971044,199,0.46756723523139954
1701744861.6407433,249,0.36317017674446106
1701744864.0822117,299,0.378957599401474
1701744866.6466584,349,0.19562651216983795
1701744869.2225778,399,0.19642814993858337
1701744871.695636,449,0.12310491502285004
1701744874.2718244,499,0.03538598120212555
1701744876.9476802,549,0.20292556285858154
1701744879.6069603,599,0.09255262464284897
1701744882.4549775,649,0.041017673909664154
1701744885.0392137,699,0.06482981890439987
1701744887.5449939,749,0.03971399366855621
1701744889.8898857,799,0.09187877923250198
1701744892.4041455,849,0.07159862667322159
1701744894.907221,899,0.08359111845493317
1701744906.8697543,949,0.070999376475811
1701744909.310208,999,0.1252405196428299
1701744912.1096547,1049,0.03285415470600128
1701744914.7448983,1099,0.06180720031261444
1701744917.3563008,1149,0.09585309773683548
1701744919.956752,1199,0.10604962706565857
1701744922.303245,1249,0.0640195906162262
1701744924.905211,1299,0.052910324186086655
1701744927.4017587,1349,0.05408334359526634
1701744929.660153,1399,0.03160938248038292
1701744932.0231009,1449,0.060221895575523376
1701744934.3623717,1499,0.06902696937322617
1701744936.9371555,1549,0.13697068393230438
1701744939.5145013,1599,0.17509020864963531
1701744941.895362,1649,0.09939388185739517
1701744944.6691694,1699,0.10982802510261536
1701744946.9867892,1749,0.051254112273454666
1701744949.3803837,1799,0.14202149212360382
1701744951.761778,1849,0.03865840286016464
1701744963.7246468,1899,0.022053776308894157
1701744966.3343263,1949,0.03191082924604416
1701744968.777147,1999,0.07950572669506073
1701744971.511407,2049,0.13453109562397003
1701744974.2305799,2099,0.03600078076124191
1701744976.693154,2149,0.05525106564164162
1701744979.584569,2199,0.025261180475354195
1701744982.1376724,2249,0.05538228899240494
1701744984.5174525,2299,0.02529691904783249
1701744987.0258057,2349,0.04380133002996445
1701744989.5641167,2399,0.021838998422026634
1701744992.2687368,2449,0.10416125506162643
1701744994.719216,2499,0.04133745655417442
1701744997.1876795,2549,0.06344559788703918
