Wall time,Step,Value
1701821384.244065,49,2.2415964603424072
1701821385.3303552,99,1.9364312887191772
1701821386.5539453,149,1.599856972694397
1701821387.7056003,199,1.4654793739318848
1701821388.87154,249,1.2513591051101685
1701821390.012098,299,1.0159140825271606
1701821391.2019684,349,1.1659431457519531
1701821392.3659375,399,0.9036301970481873
1701821393.5248425,449,0.9357491731643677
1701821398.8792746,499,0.5676178932189941
1701821400.0691388,549,0.8863450288772583
1701821401.2051616,599,0.5391402244567871
1701821402.4211035,649,0.4241812229156494
1701821403.5326126,699,0.4123564064502716
1701821404.6698327,749,0.47262945771217346
1701821405.8854542,799,0.33633238077163696
1701821407.0096903,849,0.32708048820495605
1701821408.307044,899,0.37078341841697693
1701821413.7549264,949,0.3567597270011902
1701821414.9516835,999,0.2709527015686035
1701821416.1286206,1049,0.35401925444602966
1701821417.2612932,1099,0.14254651963710785
1701821418.4233923,1149,0.32838520407676697
1701821419.6469343,1199,0.1723276525735855
1701821420.782932,1249,0.3943305015563965
1701821421.9033446,1299,0.37495672702789307
1701821423.0876608,1349,0.11065515130758286
1701821424.2483053,1399,0.2527506351470947
1701821429.653467,1449,0.1676492840051651
1701821430.8605478,1499,0.26706406474113464
1701821431.9672618,1549,0.2531643211841583
1701821433.160228,1599,0.12156353145837784
1701821434.3080044,1649,0.2015836387872696
1701821435.4301362,1699,0.19302131235599518
1701821436.577255,1749,0.07778514176607132
1701821437.7498965,1799,0.49892398715019226
1701821438.8730102,1849,0.2514951229095459
1701821444.252144,1899,0.21346503496170044
1701821445.4877374,1949,0.1597456932067871
1701821446.7064009,1999,0.20939116179943085
1701821447.8803053,2049,0.1791994422674179
1701821449.0467217,2099,0.30875781178474426
1701821450.1969433,2149,0.19090166687965393
1701821451.3483274,2199,0.14509527385234833
1701821452.4891205,2249,0.04386836662888527
1701821453.67392,2299,0.07159189134836197
1701821459.1106873,2349,0.3463754951953888
1701821460.2576847,2399,0.0910743921995163
1701821461.4036574,2449,0.10996537655591965
1701821462.5616074,2499,0.13194632530212402
1701821463.6979816,2549,0.143591970205307
1701821464.8867207,2599,0.13517417013645172
1701821466.0284553,2649,0.24118518829345703
1701821467.2105806,2699,0.2477479875087738
1701821468.3400123,2749,0.15235838294029236
1701821469.5230775,2799,0.12500640749931335
1701821474.888136,2849,0.07612347602844238
1701821476.0521834,2899,0.07985243201255798
1701821477.227175,2949,0.3058483600616455
1701821478.350042,2999,0.1489996463060379
1701821479.4709704,3049,0.032151300460100174
1701821480.674784,3099,0.2269062101840973
1701821481.7980843,3149,0.051644954830408096
1701821482.9886265,3199,0.2646072506904602
1701821484.1195858,3249,0.25331249833106995
1701821489.48015,3299,0.09281918406486511
1701821490.6191297,3349,0.05309751257300377
1701821491.7874527,3399,0.09688305109739304
1701821492.9740717,3449,0.08679013699293137
1701821494.1046681,3499,0.0795607641339302
1701821495.291817,3549,0.04643790423870087
1701821496.4532316,3599,0.21675646305084229
1701821497.6222076,3649,0.09435764700174332
1701821498.7414207,3699,0.125871479511261
1701821499.8801556,3749,0.049215417355298996
1701821505.3017342,3799,0.10105090588331223
1701821506.5131614,3849,0.036666225641965866
1701821507.6717799,3899,0.060654982924461365
1701821508.8184016,3949,0.11093278974294662
1701821510.0439382,3999,0.05118235573172569
1701821511.144474,4049,0.13356073200702667
1701821512.316781,4099,0.07258081436157227
1701821513.4732194,4149,0.220486581325531
1701821514.6067777,4199,0.03292955085635185
1701821520.2225533,4249,0.07883256673812866
1701821521.512617,4299,0.0721014142036438
1701821522.7642193,4349,0.11702604591846466
1701821524.0393329,4399,0.09808690845966339
1701821525.2311323,4449,0.14780500531196594
1701821526.4185126,4499,0.11018115282058716
1701821527.6751192,4549,0.16126906871795654
1701821528.830092,4599,0.12305506318807602
1701821529.9913561,4649,0.09512326866388321
