Wall time,Step,Value
1701827943.6908536,49,2.2950258255004883
1701827945.086234,99,2.2766005992889404
1701827946.5158179,149,2.0772852897644043
1701827947.8466904,199,1.768030047416687
1701827949.2044578,249,1.7095067501068115
1701827950.5711234,299,1.8036149740219116
1701827951.9904647,349,1.7025461196899414
1701827953.386779,399,1.5955616235733032
1701827954.7967734,449,1.46530282497406
1701827966.4586809,499,1.5638211965560913
1701827967.9278674,549,1.438694715499878
1701827969.3749597,599,1.3161463737487793
1701827970.8670757,649,1.2889608144760132
1701827972.2013404,699,1.2215999364852905
1701827973.672077,749,1.3876018524169922
1701827975.0262198,799,1.270957112312317
1701827976.4999328,849,1.1372665166854858
1701827977.9360278,899,0.7411407828330994
1701827989.3612978,949,0.9065538644790649
1701827990.742095,999,1.1666606664657593
1701827992.107578,1049,0.7168868184089661
1701827993.5629325,1099,0.7201148271560669
1701827994.914026,1149,0.6579899787902832
1701827996.3636572,1199,0.7244793176651001
1701827997.7621353,1249,0.6085703372955322
1701827999.143042,1299,0.5614399909973145
1701828000.5294604,1349,0.5611778497695923
1701828002.0089679,1399,0.3092499077320099
1701828013.3972378,1449,0.38604992628097534
1701828014.838243,1499,0.46589532494544983
1701828016.289111,1549,0.4936162531375885
1701828017.605501,1599,0.29548561573028564
1701828018.955835,1649,0.4584794044494629
1701828020.3417842,1699,0.5171668529510498
1701828021.6704597,1749,0.24514621496200562
1701828023.060233,1799,0.26269522309303284
1701828024.429193,1849,0.25480151176452637
1701828036.1960661,1899,0.3980504274368286
1701828037.6872456,1949,0.41918978095054626
1701828038.9994223,1999,0.34139060974121094
1701828040.431844,2049,0.26174578070640564
1701828041.8956091,2099,0.3508797585964203
1701828043.3370109,2149,0.1457907110452652
1701828044.758817,2199,0.17084091901779175
1701828046.104438,2249,0.23110312223434448
1701828047.4959898,2299,0.21134164929389954
1701828059.209278,2349,0.09817993640899658
1701828060.6920753,2399,0.33246439695358276
1701828062.1999395,2449,0.22621476650238037
1701828063.5397892,2499,0.25922203063964844
1701828064.878411,2549,0.2376200258731842
1701828066.3114707,2599,0.1043122261762619
1701828067.7038796,2649,0.16873390972614288
1701828068.9940636,2699,0.45959848165512085
1701828070.412234,2749,0.20987053215503693
1701828071.81064,2799,0.239140123128891
1701828083.2033336,2849,0.12560361623764038
1701828084.6961665,2899,0.1933719515800476
1701828086.0805237,2949,0.16723588109016418
1701828087.4941766,2999,0.23306098580360413
1701828088.8275166,3049,0.14772368967533112
1701828090.2361684,3099,0.21773827075958252
1701828091.7223914,3149,0.12774650752544403
1701828093.178435,3199,0.18983566761016846
1701828094.6041396,3249,0.2385125756263733
1701828106.4732,3299,0.258373498916626
1701828107.9216788,3349,0.17310743033885956
1701828109.3252032,3399,0.10071094334125519
1701828110.7116659,3449,0.22178922593593597
1701828112.18552,3499,0.0572037398815155
1701828113.5669487,3549,0.07415152341127396
1701828114.8884842,3599,0.2736278772354126
1701828116.28495,3649,0.143036887049675
1701828117.627357,3699,0.1670023649930954
1701828119.0539525,3749,0.18077825009822845
1701828130.2331078,3799,0.13811129331588745
1701828131.6086159,3849,0.06985560059547424
1701828133.028122,3899,0.05628227815032005
1701828134.3578298,3949,0.1431294083595276
1701828135.6816158,3999,0.21080103516578674
1701828137.088227,4049,0.1073356568813324
1701828138.4535387,4099,0.2648233473300934
1701828139.8400304,4149,0.2739615738391876
1701828141.2402778,4199,0.07646098732948303
1701828152.4994404,4249,0.04059670865535736
1701828153.9059138,4299,0.1521632969379425
1701828155.4040534,4349,0.09383469074964523
1701828156.7825522,4399,0.22484666109085083
1701828158.144352,4449,0.20178218185901642
1701828159.576552,4499,0.1553555130958557
1701828161.045211,4549,0.17380601167678833
1701828162.3962507,4599,0.03823145106434822
1701828163.770609,4649,0.1000165119767189
