Wall time,Step,Value
1701829135.452881,49,2.2951905727386475
1701829136.8652523,99,2.286945343017578
1701829138.3137386,149,2.0016093254089355
1701829139.7170978,199,1.7289084196090698
1701829141.16756,249,1.6066609621047974
1701829142.6220777,299,1.8577088117599487
1701829143.9322345,349,1.5523829460144043
1701829145.3319607,399,1.5213992595672607
1701829146.7191784,449,1.3572213649749756
1701829158.1437442,499,1.5742250680923462
1701829159.4944098,549,1.3890132904052734
1701829160.9020596,599,1.1903092861175537
1701829162.3448546,649,1.3139402866363525
1701829163.7623975,699,1.0866690874099731
1701829165.1813505,749,1.3087921142578125
1701829166.532573,799,1.039918303489685
1701829167.8756068,849,1.0447871685028076
1701829169.2884884,899,0.666195809841156
1701829180.445562,949,0.6466668844223022
1701829181.8725755,999,0.8532199859619141
1701829183.3273094,1049,0.514670729637146
1701829184.7013032,1099,0.5366115570068359
1701829186.163352,1149,0.40445494651794434
1701829187.62407,1199,0.6508564352989197
1701829189.0634646,1249,0.3549113869667053
1701829190.5967228,1299,0.4187113046646118
1701829192.0218308,1349,0.47580191493034363
1701829193.6043892,1399,0.1788652092218399
1701829205.2088401,1449,0.29635804891586304
1701829206.6753519,1499,0.3957459330558777
1701829208.057737,1549,0.36249664425849915
1701829209.4642208,1599,0.3655599355697632
1701829210.8411505,1649,0.39647701382637024
1701829212.2219021,1699,0.537056028842926
1701829213.6679914,1749,0.24361592531204224
1701829215.0544503,1799,0.3013468384742737
1701829216.4267805,1849,0.21515338122844696
1701829227.8062558,1899,0.21314673125743866
1701829229.3132095,1949,0.4442081153392792
1701829230.6923134,1999,0.2873397171497345
1701829232.0439987,2049,0.17761433124542236
1701829233.4166746,2099,0.3286207914352417
1701829234.7884831,2149,0.20746614038944244
1701829236.3035996,2199,0.14571022987365723
1701829237.7616627,2249,0.17197483777999878
1701829239.1656506,2299,0.18628451228141785
1701829250.4431636,2349,0.09013120830059052
1701829251.8830616,2399,0.2845817804336548
1701829253.2148898,2449,0.13226941227912903
1701829254.6371152,2499,0.19786080718040466
1701829256.0128944,2549,0.21789515018463135
1701829257.4794905,2599,0.0859106257557869
1701829259.0461857,2649,0.07292824983596802
1701829260.4454827,2699,0.20480716228485107
1701829261.8083444,2749,0.11486531794071198
1701829263.226113,2799,0.21782909333705902
1701829274.819377,2849,0.09860076755285263
1701829276.1879528,2899,0.250251442193985
1701829277.794689,2949,0.12362377345561981
1701829279.2136745,2999,0.3038633465766907
1701829280.740852,3049,0.13453896343708038
1701829282.15124,3099,0.23387660086154938
1701829283.634451,3149,0.10740583389997482
1701829285.0389857,3199,0.17500288784503937
1701829286.4340205,3249,0.14624382555484772
1701829297.9148564,3299,0.19667203724384308
1701829299.3073013,3349,0.1061253622174263
1701829300.7442558,3399,0.1010255366563797
1701829302.2590196,3449,0.20708949863910675
1701829303.7447016,3499,0.1572451889514923
1701829305.1935492,3549,0.047233328223228455
1701829306.7387135,3599,0.2721248269081116
1701829308.1211884,3649,0.1920662820339203
1701829309.519108,3699,0.11841130256652832
1701829310.9611099,3749,0.14707472920417786
1701829322.7162228,3799,0.22051092982292175
1701829324.1728175,3849,0.1059037372469902
1701829325.5755868,3899,0.07962829619646072
1701829326.9674945,3949,0.13099928200244904
1701829328.3451636,3999,0.15958748757839203
1701829329.77033,4049,0.14259293675422668
1701829331.2302713,4099,0.16479146480560303
1701829332.6335192,4149,0.20675867795944214
1701829334.0928586,4199,0.08420232683420181
1701829345.7603366,4249,0.053076330572366714
1701829347.1996403,4299,0.14412961900234222
1701829348.7380393,4349,0.1105237677693367
1701829350.2371283,4399,0.19321943819522858
1701829351.6592627,4449,0.1380065679550171
1701829353.0418718,4499,0.12643380463123322
1701829354.4547238,4549,0.19723889231681824
1701829355.8408551,4599,0.020618204027414322
1701829357.2293491,4649,0.19227762520313263
