Wall time,Step,Value
1701823402.4084122,49,1.8889331817626953
1701823403.5310736,99,1.1995341777801514
1701823404.7059035,149,0.7735706567764282
1701823410.1462727,199,0.8324828147888184
1701823411.3027635,249,0.6525639295578003
1701823412.4987397,299,0.4343622624874115
1701823417.964045,349,0.30194219946861267
1701823419.0696456,399,0.2817201614379883
1701823420.2702591,449,0.1908239722251892
1701823425.6703937,499,0.15946641564369202
1701823426.8827534,549,0.1744440793991089
1701823428.0227473,599,0.179653137922287
1701823433.4546764,649,0.1547275185585022
1701823434.5991178,699,0.2315158247947693
1701823435.8068168,749,0.049645207822322845
1701823441.3311408,799,0.12670552730560303
1701823442.5458117,849,0.04943113774061203
1701823443.637981,899,0.16180802881717682
1701823449.0796824,949,0.14908020198345184
1701823450.2468572,999,0.14732198417186737
1701823451.3884966,1049,0.03735823929309845
1701823456.7340364,1099,0.16592757403850555
1701823457.8744092,1149,0.09979519248008728
1701823459.0729764,1199,0.1577942818403244
1701823460.149371,1249,0.04977116733789444
1701823465.5981169,1299,0.059341561049222946
1701823466.7569904,1349,0.08048982173204422
1701823467.9170446,1399,0.05068611726164818
1701823473.3574076,1449,0.05086987838149071
1701823474.4824142,1499,0.081354521214962
1701823475.6554463,1549,0.014377995394170284
