Wall time,Step,Value
1701823734.6996992,49,2.191072463989258
1701823735.7933369,99,1.7937005758285522
1701823736.963616,149,1.413341999053955
1701823742.3468373,199,1.3422982692718506
1701823743.5405786,249,1.4546548128128052
1701823744.635665,299,1.131128191947937
1701823750.0640912,349,0.9435310363769531
1701823751.2084312,399,0.7760797142982483
1701823752.3819895,449,0.5540081262588501
1701823757.8080533,499,0.6514829397201538
1701823758.9555485,549,0.2969978153705597
1701823760.1679962,599,0.3275779187679291
1701823765.6284518,649,0.5178150534629822
1701823766.7974324,699,0.44029489159584045
1701823768.0018644,749,0.2622296214103699
1701823773.3289328,799,0.39816519618034363
1701823774.5349867,849,0.18852661550045013
1701823775.6371417,899,0.27630722522735596
1701823781.070398,949,0.337878942489624
1701823782.202641,999,0.18743377923965454
1701823783.4142513,1049,0.19073155522346497
1701823788.7984383,1099,0.2511095106601715
1701823789.9041164,1149,0.28907954692840576
1701823791.0871477,1199,0.16189518570899963
1701823792.2131023,1249,0.15564563870429993
1701823797.656308,1299,0.13192293047904968
1701823798.7744668,1349,0.12101223319768906
1701823799.9728165,1399,0.052687644958496094
1701823805.2636368,1449,0.16349227726459503
1701823806.442481,1499,0.19900886714458466
1701823807.6231465,1549,0.08983435481786728
