Wall time,Step,Value
1701831798.5315924,49,2.326566696166992
1701831799.943668,99,2.2925498485565186
1701831801.3893695,149,1.9490042924880981
1701831812.9542036,199,1.7816787958145142
1701831814.4101624,249,1.7193008661270142
1701831815.8377182,299,1.5116865634918213
1701831827.0981038,349,1.4875770807266235
1701831828.4725225,399,1.5439074039459229
1701831829.9748933,449,1.5905771255493164
1701831841.3378916,499,1.583579421043396
1701831842.7756495,549,1.4080668687820435
1701831844.12494,599,1.303680658340454
1701831855.2805476,649,1.1155962944030762
1701831856.7530112,699,1.2264587879180908
1701831858.294626,749,1.0336107015609741
1701831869.7928197,799,0.931575357913971
1701831871.1586163,849,0.7148028016090393
1701831872.6227894,899,0.832609236240387
1701831883.774774,949,0.4301183819770813
1701831885.2062008,999,0.541156530380249
1701831886.6039364,1049,0.8791547417640686
1701831897.8185716,1099,0.49881792068481445
1701831899.279452,1149,0.47380006313323975
1701831900.7205071,1199,0.6038344502449036
1701831902.131493,1249,0.27096861600875854
1701831913.6346428,1299,0.4112858772277832
1701831915.0522044,1349,0.19815658032894135
1701831916.5879335,1399,0.636648952960968
1701831927.5943463,1449,0.3084246814250946
1701831928.980938,1499,0.35329702496528625
1701831930.4331057,1549,0.34256812930107117
