Wall time,Step,Value
1701746551.8274844,49,2.0292539596557617
1701746554.2262945,99,1.5020807981491089
1701746556.5487485,149,1.3756802082061768
1701746558.878228,199,1.041869044303894
1701746561.386625,249,0.891739547252655
1701746563.8042142,299,0.5656515955924988
1701746566.0414395,349,0.6356807351112366
1701746568.3852785,399,0.48232653737068176
1701746570.6342106,449,0.3133373558521271
1701746573.06238,499,0.17958210408687592
1701746575.5007713,549,0.4787535071372986
1701746578.0940702,599,0.20986980199813843
1701746580.3850324,649,0.12087227404117584
1701746582.5327668,699,0.1421019732952118
1701746585.0518425,749,0.13003656268119812
1701746587.5153997,799,0.24552962183952332
1701746589.7900333,849,0.27659133076667786
1701746592.3464258,899,0.11829070001840591
1701746603.2335694,949,0.11102848500013351
1701746605.724967,999,0.2817849814891815
1701746608.205459,1049,0.14448457956314087
1701746610.7315817,1099,0.16304589807987213
1701746613.1956618,1149,0.18724152445793152
1701746615.6842513,1199,0.15797285735607147
1701746617.944975,1249,0.23608773946762085
1701746620.2052054,1299,0.04489593580365181
1701746622.6329834,1349,0.1490810364484787
1701746625.362436,1399,0.0431702546775341
1701746627.6477952,1449,0.11378832161426544
1701746630.1078017,1499,0.12933453917503357
1701746632.3514986,1549,0.14330162107944489
1701746634.7416203,1599,0.1713748276233673
1701746637.024113,1649,0.23040175437927246
1701746639.4474359,1699,0.17136214673519135
1701746642.0245728,1749,0.10187721252441406
1701746644.392571,1799,0.16746865212917328
1701746646.8704078,1849,0.08281833678483963
1701746658.5410337,1899,0.07162448018789291
1701746661.0236073,1949,0.05768953263759613
1701746663.31752,1999,0.1038588210940361
1701746665.5233483,2049,0.14334993064403534
1701746667.812668,2099,0.11147689074277878
1701746670.002112,2149,0.1575985699892044
1701746672.3653276,2199,0.14529931545257568
1701746674.6303515,2249,0.23443682491779327
1701746677.002139,2299,0.07032749056816101
1701746679.3466966,2349,0.10550296306610107
1701746681.8211145,2399,0.06918390095233917
1701746684.1748705,2449,0.17351368069648743
1701746686.6145952,2499,0.05418314039707184
1701746688.9910011,2549,0.039403095841407776
1701746691.3490703,2599,0.04096143692731857
1701746693.9577942,2649,0.06540495157241821
1701746696.4726558,2699,0.08999133110046387
1701746698.7833145,2749,0.0731087177991867
1701746701.239628,2799,0.049926191568374634
1701746713.252762,2849,0.03851381316781044
1701746716.0277963,2899,0.08918165415525436
1701746718.4508865,2949,0.06387302279472351
1701746720.6720634,2999,0.27796292304992676
1701746723.0556679,3049,0.1445654034614563
1701746725.295205,3099,0.04932446777820587
1701746727.822125,3149,0.042725544422864914
1701746730.0605326,3199,0.10141640901565552
1701746732.8478997,3249,0.08528445661067963
1701746735.2494333,3299,0.06473241746425629
1701746737.5976145,3349,0.045756034553050995
1701746740.086704,3399,0.06077612191438675
1701746742.4646971,3449,0.1673985868692398
1701746744.9000843,3499,0.14611941576004028
1701746747.3783572,3549,0.03725017234683037
1701746749.6731777,3599,0.11478406935930252
1701746752.4947793,3649,0.10505855083465576
1701746754.8682768,3699,0.04517456144094467
1701746757.4645138,3749,0.0876927599310875
1701746768.5178642,3799,0.026492323726415634
1701746770.7163553,3849,0.13374964892864227
1701746773.087299,3899,0.23882275819778442
1701746775.3575854,3949,0.03984108194708824
1701746777.838132,3999,0.06547386199235916
1701746780.0499024,4049,0.015434780158102512
1701746782.2464266,4099,0.12674763798713684
1701746784.7164652,4149,0.09777811914682388
1701746787.1954494,4199,0.034745004028081894
1701746789.6118844,4249,0.07994615286588669
1701746791.9003654,4299,0.013967947103083134
1701746794.215414,4349,0.16568036377429962
1701746796.4920914,4399,0.09810798615217209
1701746798.7754488,4449,0.08284586668014526
1701746800.975227,4499,0.13241541385650635
1701746803.5533378,4549,0.04591573029756546
1701746805.8931508,4599,0.12794379889965057
1701746808.1309428,4649,0.04687696322798729
1701746819.4648905,4699,0.03748197481036186
1701746821.8023021,4749,0.07119719684123993
1701746824.2564526,4799,0.1329531967639923
1701746826.7106233,4849,0.01552713755518198
1701746829.0688398,4899,0.1081746444106102
1701746831.423799,4949,0.03650812804698944
1701746834.0577447,4999,0.08166852593421936
1701746836.634319,5049,0.10667967796325684
1701746839.0355873,5099,0.08670886605978012
1701746841.6016426,5149,0.02449885383248329
1701746844.3096309,5199,0.07215556502342224
1701746846.8232794,5249,0.10323186218738556
1701746849.3732896,5299,0.1320640742778778
1701746851.8592203,5349,0.02745766006410122
1701746854.2682722,5399,0.08055148273706436
1701746856.6160774,5449,0.10812561959028244
1701746859.0355535,5499,0.1337212324142456
1701746861.2913194,5549,0.04176747053861618
1701746863.5700748,5599,0.0212970282882452
1701746874.9767482,5649,0.025209827348589897
1701746877.5807567,5699,0.10081896185874939
1701746880.0795553,5749,0.18286658823490143
1701746882.3456087,5799,0.09308378398418427
1701746884.6734903,5849,0.0473872534930706
1701746887.1898408,5899,0.017136527225375175
1701746889.632017,5949,0.03422318398952484
1701746891.9459822,5999,0.037663545459508896
1701746894.3807318,6049,0.04863250255584717
1701746896.677328,6099,0.015511131845414639
1701746899.238895,6149,0.16083192825317383
1701746901.4901638,6199,0.12763714790344238
1701746903.8357387,6249,0.04483974352478981
1701746906.3726928,6299,0.041225142776966095
1701746908.993572,6349,0.14063535630702972
1701746911.2747595,6399,0.06549684703350067
1701746913.5527625,6449,0.0787738636136055
1701746915.9097085,6499,0.058098938316106796
1701746918.3537223,6549,0.01661226525902748
1701746930.189928,6599,0.026531832292675972
1701746932.5839603,6649,0.02830534055829048
1701746935.1928153,6699,0.005967356730252504
1701746937.4707022,6749,0.030781840905547142
1701746939.7932768,6799,0.06047612056136131
1701746942.2258058,6849,0.02367521822452545
1701746944.823858,6899,0.10008315742015839
1701746947.049623,6949,0.1644929200410843
1701746949.462346,6999,0.10319937020540237
1701746951.8675945,7049,0.08189713209867477
1701746954.4217105,7099,0.02283954992890358
1701746956.6794071,7149,0.14856712520122528
1701746958.943105,7199,0.14232829213142395
1701746961.2457373,7249,0.014915797859430313
1701746963.701421,7299,0.07423559576272964
1701746966.1608937,7349,0.06957264989614487
1701746968.4131796,7399,0.20744922757148743
1701746970.7841365,7449,0.06123289465904236
1701746973.1160095,7499,0.12716276943683624
1701746984.6085207,7549,0.10606446862220764
1701746987.0613098,7599,0.04180751368403435
1701746989.3293693,7649,0.009503388777375221
1701746991.769076,7699,0.012391122989356518
1701746994.2476218,7749,0.12131950259208679
1701746996.5738862,7799,0.03203660249710083
1701746998.96766,7849,0.07264166325330734
1701747001.6063051,7899,0.035295091569423676
1701747004.0776112,7949,0.0960395336151123
1701747006.6540647,7999,0.03308802843093872
1701747009.2257724,8049,0.06509940326213837
1701747011.5825374,8099,0.011837842874228954
1701747014.1453137,8149,0.014699832536280155
1701747016.4605572,8199,0.0033842516131699085
1701747019.043189,8249,0.06459124386310577
1701747021.5574012,8299,0.05678284168243408
1701747023.9167335,8349,0.0815887600183487
1701747026.6855648,8399,0.05603819712996483
1701747038.1857617,8449,0.02059698849916458
1701747040.4616494,8499,0.014363872818648815
1701747042.7826838,8549,0.15485748648643494
1701747045.0864034,8599,0.023725584149360657
1701747047.338814,8649,0.022225670516490936
1701747049.7950187,8699,0.08256053924560547
1701747052.1585684,8749,0.06773330271244049
1701747054.5188687,8799,0.030217254534363747
1701747056.8702586,8849,0.12090041488409042
1701747059.3121145,8899,0.0736660584807396
1701747061.6284966,8949,0.08843810111284256
1701747064.1973073,8999,0.0249125175178051
1701747066.7191398,9049,0.023012451827526093
1701747069.007839,9099,0.042960818856954575
1701747071.5056934,9149,0.10295847803354263
1701747073.734046,9199,0.030073393136262894
1701747076.281649,9249,0.040412478148937225
1701747078.7054338,9299,0.012071608565747738
1701747081.17364,9349,0.014595868065953255
