Wall time,Step,Value
1701828680.6940966,468,0.32766667008399963
1701828704.1620834,937,0.611133337020874
1701828727.3438184,1406,0.8308666944503784
1701828750.5112193,1875,0.9038000106811523
1701828773.8552399,2344,0.9276999831199646
1701828797.1110601,2813,0.9388666749000549
1701828820.2142177,3282,0.9484000205993652
1701828843.1335354,3751,0.9547666907310486
1701828866.6745784,4220,0.9565333127975464
1701828889.7400308,4689,0.9614999890327454
