Wall time,Step,Value
1701831339.4114957,49,2.3265373706817627
1701831340.7461097,99,2.2875351905822754
1701831342.153923,149,1.9456453323364258
1701831353.470116,199,1.7933753728866577
1701831354.9184592,249,1.6718416213989258
1701831356.3681047,299,1.5109801292419434
1701831368.0404181,349,1.4871108531951904
1701831369.5326805,399,1.3413432836532593
1701831370.9475572,449,1.4882086515426636
1701831382.5422626,499,1.3550134897232056
1701831384.0701647,549,1.1651092767715454
1701831385.572042,599,1.0178687572479248
1701831397.0402617,649,0.7372294068336487
1701831398.4806583,699,0.8498082160949707
1701831399.9940498,749,0.5074823498725891
1701831411.5804582,799,0.656416118144989
1701831413.1028569,849,0.3750941753387451
1701831414.4362807,899,0.4659488797187805
1701831426.2783918,949,0.21614180505275726
1701831427.6802588,999,0.19693787395954132
1701831429.194893,1049,0.5689412355422974
1701831440.6523013,1099,0.39693984389305115
1701831442.0969362,1149,0.2567390501499176
1701831443.487063,1199,0.3800552487373352
1701831444.9160154,1249,0.27662575244903564
1701831456.291259,1299,0.3322998881340027
1701831457.7739832,1349,0.19287897646427155
1701831459.1619186,1399,0.3773512542247772
1701831470.6341827,1449,0.31375908851623535
1701831471.9728239,1499,0.22341535985469818
1701831473.3871927,1549,0.13272437453269958
